"release","SIY","SCF","ADCS"
"0","","0.2727272727272727","3.0"
"1","","0.2727272727272727","3.0"
"2","","0.2727272727272727","3.0"
"3","","0.2727272727272727","3.0"
"4","","0.2727272727272727","3.0"
"5","","0.2727272727272727","3.0"
"6","","0.2727272727272727","3.0"
"7","","0.2727272727272727","3.0"
"8","","0.2727272727272727","3.0"
"9","","0.24358974358974358","2.923076923076923"
"10","","0.24358974358974358","2.923076923076923"
"11","","0.24358974358974358","2.923076923076923"
"12","","0.24358974358974358","2.923076923076923"
"13","","0.24358974358974358","2.923076923076923"
"14","","0.24358974358974358","2.923076923076923"
"15","","0.24358974358974358","2.923076923076923"
"16","","0.24358974358974358","2.923076923076923"
"17","","0.24358974358974358","2.923076923076923"
"18","","0.24358974358974358","2.923076923076923"
"19","","0.24358974358974358","2.923076923076923"
"20","","0.24358974358974358","2.923076923076923"
