"release","SIY","SCF","ADCS"
"0","","0.1442687747035573","3.1739130434782608"
"1","","0.1442687747035573","3.1739130434782608"
"2","","0.1442687747035573","3.1739130434782608"
"3","","0.1442687747035573","3.1739130434782608"
"4","","0.13768115942028986","3.1666666666666665"
"5","","0.13768115942028986","3.1666666666666665"
"6","","0.13166666666666665","3.16"
"7","","0.13166666666666665","3.16"
"8","","0.13166666666666665","3.16"
"9","","0.1276923076923077","3.1923076923076925"
"10","","0.1276923076923077","3.1923076923076925"
"11","","0.12108262108262108","3.1481481481481484"
"12","","0.12108262108262108","3.1481481481481484"
"13","","0.12108262108262108","3.1481481481481484"
"14","","0.12108262108262108","3.1481481481481484"
"15","","0.12108262108262108","3.1481481481481484"
"16","","0.12108262108262108","3.1481481481481484"
"17","","0.11507936507936507","3.107142857142857"
"18","","0.11206896551724138","3.1379310344827585"
"19","","0.11206896551724138","3.1379310344827585"
"20","","0.1053763440860215","3.161290322580645"
