"release","RD1-ADS","RD1-AIS","RD1-ACS","RD1-RCS","RD1-RIS","RD2-ADS","RD2-AIS","RD2-ACS","RD2-RCS","RD2-RIS","RD3-ADS","RD3-AIS","RD3-ACS","RD3-RCS","RD3-RIS","RD4-ADS","RD4-AIS","RD4-ACS","RD4-RCS","RD4-RIS","RD5-ADS","RD5-AIS","RD5-ACS","RD5-RCS","RD5-RIS","RD6-ADS","RD6-AIS","RD6-ACS","RD6-RCS","RD6-RIS","RD7-ADS","RD7-AIS","RD7-ACS","RD7-RCS","RD7-RIS","RD8-ADS","RD8-AIS","RD8-ACS","RD8-RCS","RD8-RIS","RD9-ADS","RD9-AIS","RD9-ACS","RD9-RCS","RD9-RIS","RD10-ADS","RD10-AIS","RD10-ACS","RD10-RCS","RD10-RIS","RD11-ADS","RD11-AIS","RD11-ACS","RD11-RCS","RD11-RIS","RD12-ADS","RD12-AIS","RD12-ACS","RD12-RCS","RD12-RIS","RD13-ADS","RD13-AIS","RD13-ACS","RD13-RCS","RD13-RIS","RD14-ADS","RD14-AIS","RD14-ACS","RD14-RCS","RD14-RIS","RD15-ADS","RD15-AIS","RD15-ACS","RD15-RCS","RD15-RIS","RD16-ADS","RD16-AIS","RD16-ACS","RD16-RCS","RD16-RIS","RD17-ADS","RD17-AIS","RD17-ACS","RD17-RCS","RD17-RIS","RD18-ADS","RD18-AIS","RD18-ACS","RD18-RCS","RD18-RIS","RD19-ADS","RD19-AIS","RD19-ACS","RD19-RCS","RD19-RIS","RD20-ADS","RD20-AIS","RD20-ACS","RD20-RCS","RD20-RIS","RD21-ADS","RD21-AIS","RD21-ACS","RD21-RCS","RD21-RIS","RD22-ADS","RD22-AIS","RD22-ACS","RD22-RCS","RD22-RIS","RD23-ADS","RD23-AIS","RD23-ACS","RD23-RCS","RD23-RIS","RD24-ADS","RD24-AIS","RD24-ACS","RD24-RCS","RD24-RIS","RD25-ADS","RD25-AIS","RD25-ACS","RD25-RCS","RD25-RIS","RD26-ADS","RD26-AIS","RD26-ACS","RD26-RCS","RD26-RIS","RD27-ADS","RD27-AIS","RD27-ACS","RD27-RCS","RD27-RIS","RD28-ADS","RD28-AIS","RD28-ACS","RD28-RCS","RD28-RIS","RD29-ADS","RD29-AIS","RD29-ACS","RD29-RCS","RD29-RIS","REG-ADS","REG-AIS","REG-ACS","REG-RCS","REG-RIS","MSB-ADS","MSB-AIS","MSB-ACS","MSB-RCS","MSB-RIS","CFG-ADS","CFG-AIS","CFG-ACS","CFG-RCS","CFG-RIS","MSV1-ADS","MSV1-AIS","MSV1-ACS","MSV1-RCS","MSV1-RIS","MSV2-ADS","MSV2-AIS","MSV2-ACS","MSV2-RCS","MSV2-RIS","MSV3-ADS","MSV3-AIS","MSV3-ACS","MSV3-RCS","MSV3-RIS","MSV4-ADS","MSV4-AIS","MSV4-ACS","MSV4-RCS","MSV4-RIS","MSV5-ADS","MSV5-AIS","MSV5-ACS","MSV5-RCS","MSV5-RIS","MSV6-ADS","MSV6-AIS","MSV6-ACS","MSV6-RCS","MSV6-RIS","MSV7-ADS","MSV7-AIS","MSV7-ACS","MSV7-RCS","MSV7-RIS","MSV8-ADS","MSV8-AIS","MSV8-ACS","MSV8-RCS","MSV8-RIS","MSV9-ADS","MSV9-AIS","MSV9-ACS","MSV9-RCS","MSV9-RIS","MSV10-ADS","MSV10-AIS","MSV10-ACS","MSV10-RCS","MSV10-RIS","MSV11-ADS","MSV11-AIS","MSV11-ACS","MSV11-RCS","MSV11-RIS","MSV12-ADS","MSV12-AIS","MSV12-ACS","MSV12-RCS","MSV12-RIS","MSV13-ADS","MSV13-AIS","MSV13-ACS","MSV13-RCS","MSV13-RIS","MSV14-ADS","MSV14-AIS","MSV14-ACS","MSV14-RCS","MSV14-RIS","MSV15-ADS","MSV15-AIS","MSV15-ACS","MSV15-RCS","MSV15-RIS","MSV16-ADS","MSV16-AIS","MSV16-ACS","MSV16-RCS","MSV16-RIS","MSV17-ADS","MSV17-AIS","MSV17-ACS","MSV17-RCS","MSV17-RIS","MSV18-ADS","MSV18-AIS","MSV18-ACS","MSV18-RCS","MSV18-RIS","MSV19-ADS","MSV19-AIS","MSV19-ACS","MSV19-RCS","MSV19-RIS"
"1","2.0","1.0","2.0","0.0625","0.03125","1.0","1.0","1.0","0.03125","0.03125","1.0","2.0","2.0","0.03125","0.0625","4.0","3.0","12.0","0.125","0.09375","2.0","3.0","6.0","0.0625","0.09375","2.0","1.0","2.0","0.0625","0.03125","1.0","3.0","3.0","0.03125","0.09375","5.0","2.0","10.0","0.15625","0.0625","5.0","2.0","10.0","0.15625","0.0625","1.0","2.0","2.0","0.03125","0.0625","7.0","2.0","14.0","0.21875","0.0625","2.0","3.0","6.0","0.0625","0.09375","3.0","3.0","9.0","0.09375","0.09375","1.0","2.0","2.0","0.03125","0.0625","1.0","1.0","1.0","0.03125","0.03125","2.0","2.0","4.0","0.0625","0.0625","3.0","6.0","18.0","0.09375","0.1875","2.0","2.0","4.0","0.0625","0.0625","1.0","1.0","1.0","0.03125","0.03125","1.0","2.0","2.0","0.03125","0.0625","4.0","2.0","8.0","0.125","0.0625","2.0","2.0","4.0","0.0625","0.0625","18.0","2.0","36.0","0.5625","0.0625","1.0","3.0","3.0","0.03125","0.09375","1.0","1.0","1.0","0.03125","0.03125","2.0","0.0","0.0","0.0625","0.0","2.0","1.0","2.0","0.0625","0.03125","1.0","1.0","1.0","0.03125","0.03125","1.0","1.0","1.0","0.03125","0.03125","1.0","15.0","15.0","0.03125","0.46875","19.0","15.0","285.0","0.59375","0.46875","0.0","12.0","0.0","0.0","0.375","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","2.0","1.0","2.0","0.0625","0.03125","1.0","1.0","1.0","0.03125","0.03125","1.0","2.0","2.0","0.03125","0.0625","4.0","3.0","12.0","0.125","0.09375","2.0","3.0","6.0","0.0625","0.09375","2.0","1.0","2.0","0.0625","0.03125","1.0","3.0","3.0","0.03125","0.09375","5.0","2.0","10.0","0.15625","0.0625","5.0","2.0","10.0","0.15625","0.0625","1.0","2.0","2.0","0.03125","0.0625","7.0","2.0","14.0","0.21875","0.0625","2.0","3.0","6.0","0.0625","0.09375","3.0","3.0","9.0","0.09375","0.09375","1.0","2.0","2.0","0.03125","0.0625","1.0","1.0","1.0","0.03125","0.03125","2.0","2.0","4.0","0.0625","0.0625","3.0","6.0","18.0","0.09375","0.1875","2.0","2.0","4.0","0.0625","0.0625","1.0","1.0","1.0","0.03125","0.03125","1.0","2.0","2.0","0.03125","0.0625","4.0","2.0","8.0","0.125","0.0625","2.0","2.0","4.0","0.0625","0.0625","18.0","2.0","36.0","0.5625","0.0625","1.0","3.0","3.0","0.03125","0.09375","1.0","1.0","1.0","0.03125","0.03125","2.0","0.0","0.0","0.0625","0.0","2.0","1.0","2.0","0.0625","0.03125","1.0","1.0","1.0","0.03125","0.03125","1.0","1.0","1.0","0.03125","0.03125","1.0","15.0","15.0","0.03125","0.46875","19.0","15.0","285.0","0.59375","0.46875","0.0","12.0","0.0","0.0","0.375","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","2.0","1.0","2.0","0.0625","0.03125","1.0","1.0","1.0","0.03125","0.03125","1.0","2.0","2.0","0.03125","0.0625","4.0","3.0","12.0","0.125","0.09375","2.0","3.0","6.0","0.0625","0.09375","2.0","1.0","2.0","0.0625","0.03125","1.0","3.0","3.0","0.03125","0.09375","5.0","2.0","10.0","0.15625","0.0625","5.0","2.0","10.0","0.15625","0.0625","1.0","2.0","2.0","0.03125","0.0625","7.0","2.0","14.0","0.21875","0.0625","2.0","3.0","6.0","0.0625","0.09375","3.0","3.0","9.0","0.09375","0.09375","1.0","2.0","2.0","0.03125","0.0625","1.0","1.0","1.0","0.03125","0.03125","2.0","2.0","4.0","0.0625","0.0625","3.0","6.0","18.0","0.09375","0.1875","2.0","2.0","4.0","0.0625","0.0625","1.0","1.0","1.0","0.03125","0.03125","1.0","2.0","2.0","0.03125","0.0625","4.0","2.0","8.0","0.125","0.0625","2.0","2.0","4.0","0.0625","0.0625","18.0","2.0","36.0","0.5625","0.0625","1.0","3.0","3.0","0.03125","0.09375","1.0","1.0","1.0","0.03125","0.03125","2.0","0.0","0.0","0.0625","0.0","2.0","1.0","2.0","0.0625","0.03125","1.0","1.0","1.0","0.03125","0.03125","1.0","1.0","1.0","0.03125","0.03125","1.0","15.0","15.0","0.03125","0.46875","19.0","15.0","285.0","0.59375","0.46875","0.0","12.0","0.0","0.0","0.375","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","2.0","1.0","2.0","0.06060606060606061","0.030303030303030304","1.0","1.0","1.0","0.030303030303030304","0.030303030303030304","1.0","2.0","2.0","0.030303030303030304","0.06060606060606061","4.0","3.0","12.0","0.12121212121212122","0.09090909090909091","2.0","3.0","6.0","0.06060606060606061","0.09090909090909091","2.0","1.0","2.0","0.06060606060606061","0.030303030303030304","1.0","3.0","3.0","0.030303030303030304","0.09090909090909091","5.0","2.0","10.0","0.15151515151515152","0.06060606060606061","5.0","2.0","10.0","0.15151515151515152","0.06060606060606061","1.0","2.0","2.0","0.030303030303030304","0.06060606060606061","7.0","2.0","14.0","0.21212121212121213","0.06060606060606061","2.0","3.0","6.0","0.06060606060606061","0.09090909090909091","3.0","3.0","9.0","0.09090909090909091","0.09090909090909091","1.0","2.0","2.0","0.030303030303030304","0.06060606060606061","1.0","1.0","1.0","0.030303030303030304","0.030303030303030304","2.0","2.0","4.0","0.06060606060606061","0.06060606060606061","3.0","6.0","18.0","0.09090909090909091","0.18181818181818182","2.0","2.0","4.0","0.06060606060606061","0.06060606060606061","1.0","1.0","1.0","0.030303030303030304","0.030303030303030304","1.0","2.0","2.0","0.030303030303030304","0.06060606060606061","5.0","2.0","10.0","0.15151515151515152","0.06060606060606061","2.0","2.0","4.0","0.06060606060606061","0.06060606060606061","18.0","2.0","36.0","0.5454545454545454","0.06060606060606061","1.0","3.0","3.0","0.030303030303030304","0.09090909090909091","1.0","1.0","1.0","0.030303030303030304","0.030303030303030304","2.0","0.0","0.0","0.06060606060606061","0.0","2.0","1.0","2.0","0.06060606060606061","0.030303030303030304","1.0","1.0","1.0","0.030303030303030304","0.030303030303030304","1.0","1.0","1.0","0.030303030303030304","0.030303030303030304","1.0","16.0","16.0","0.030303030303030304","0.48484848484848486","19.0","15.0","285.0","0.5757575757575758","0.45454545454545453","0.0","13.0","0.0","0.0","0.3939393939393939","2.0","1.0","2.0","0.06060606060606061","0.030303030303030304","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","1.0","2.0","2.0","0.029411764705882353","0.058823529411764705","4.0","3.0","12.0","0.11764705882352941","0.08823529411764706","2.0","3.0","6.0","0.058823529411764705","0.08823529411764706","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","1.0","3.0","3.0","0.029411764705882353","0.08823529411764706","5.0","2.0","10.0","0.14705882352941177","0.058823529411764705","5.0","2.0","10.0","0.14705882352941177","0.058823529411764705","1.0","2.0","2.0","0.029411764705882353","0.058823529411764705","7.0","2.0","14.0","0.20588235294117646","0.058823529411764705","2.0","3.0","6.0","0.058823529411764705","0.08823529411764706","4.0","3.0","12.0","0.11764705882352941","0.08823529411764706","1.0","2.0","2.0","0.029411764705882353","0.058823529411764705","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","3.0","6.0","18.0","0.08823529411764706","0.17647058823529413","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","1.0","2.0","2.0","0.029411764705882353","0.058823529411764705","5.0","2.0","10.0","0.14705882352941177","0.058823529411764705","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","18.0","2.0","36.0","0.5294117647058824","0.058823529411764705","1.0","3.0","3.0","0.029411764705882353","0.08823529411764706","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","2.0","0.0","0.0","0.058823529411764705","0.0","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","1.0","17.0","17.0","0.029411764705882353","0.5","19.0","15.0","285.0","0.5588235294117647","0.4411764705882353","0.0","14.0","0.0","0.0","0.4117647058823529","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","1.0","2.0","2.0","0.029411764705882353","0.058823529411764705","4.0","3.0","12.0","0.11764705882352941","0.08823529411764706","2.0","3.0","6.0","0.058823529411764705","0.08823529411764706","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","1.0","3.0","3.0","0.029411764705882353","0.08823529411764706","5.0","2.0","10.0","0.14705882352941177","0.058823529411764705","5.0","2.0","10.0","0.14705882352941177","0.058823529411764705","1.0","2.0","2.0","0.029411764705882353","0.058823529411764705","7.0","2.0","14.0","0.20588235294117646","0.058823529411764705","2.0","3.0","6.0","0.058823529411764705","0.08823529411764706","4.0","3.0","12.0","0.11764705882352941","0.08823529411764706","1.0","2.0","2.0","0.029411764705882353","0.058823529411764705","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","3.0","6.0","18.0","0.08823529411764706","0.17647058823529413","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","1.0","2.0","2.0","0.029411764705882353","0.058823529411764705","5.0","2.0","10.0","0.14705882352941177","0.058823529411764705","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","18.0","2.0","36.0","0.5294117647058824","0.058823529411764705","1.0","3.0","3.0","0.029411764705882353","0.08823529411764706","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","2.0","0.0","0.0","0.058823529411764705","0.0","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","1.0","17.0","17.0","0.029411764705882353","0.5","19.0","15.0","285.0","0.5588235294117647","0.4411764705882353","0.0","14.0","0.0","0.0","0.4117647058823529","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","1.0","2.0","2.0","0.029411764705882353","0.058823529411764705","4.0","3.0","12.0","0.11764705882352941","0.08823529411764706","2.0","3.0","6.0","0.058823529411764705","0.08823529411764706","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","1.0","3.0","3.0","0.029411764705882353","0.08823529411764706","5.0","2.0","10.0","0.14705882352941177","0.058823529411764705","5.0","2.0","10.0","0.14705882352941177","0.058823529411764705","1.0","2.0","2.0","0.029411764705882353","0.058823529411764705","7.0","2.0","14.0","0.20588235294117646","0.058823529411764705","2.0","3.0","6.0","0.058823529411764705","0.08823529411764706","4.0","3.0","12.0","0.11764705882352941","0.08823529411764706","1.0","2.0","2.0","0.029411764705882353","0.058823529411764705","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","3.0","6.0","18.0","0.08823529411764706","0.17647058823529413","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","1.0","2.0","2.0","0.029411764705882353","0.058823529411764705","5.0","2.0","10.0","0.14705882352941177","0.058823529411764705","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","18.0","2.0","36.0","0.5294117647058824","0.058823529411764705","1.0","3.0","3.0","0.029411764705882353","0.08823529411764706","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","2.0","0.0","0.0","0.058823529411764705","0.0","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","1.0","17.0","17.0","0.029411764705882353","0.5","19.0","15.0","285.0","0.5588235294117647","0.4411764705882353","0.0","14.0","0.0","0.0","0.4117647058823529","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","1.0","2.0","2.0","0.02702702702702703","0.05405405405405406","4.0","3.0","12.0","0.10810810810810811","0.08108108108108109","3.0","3.0","9.0","0.08108108108108109","0.08108108108108109","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","1.0","3.0","3.0","0.02702702702702703","0.08108108108108109","5.0","2.0","10.0","0.13513513513513514","0.05405405405405406","5.0","2.0","10.0","0.13513513513513514","0.05405405405405406","1.0","2.0","2.0","0.02702702702702703","0.05405405405405406","7.0","2.0","14.0","0.1891891891891892","0.05405405405405406","2.0","3.0","6.0","0.05405405405405406","0.08108108108108109","4.0","3.0","12.0","0.10810810810810811","0.08108108108108109","1.0","2.0","2.0","0.02702702702702703","0.05405405405405406","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","3.0","6.0","18.0","0.08108108108108109","0.16216216216216217","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","1.0","2.0","2.0","0.02702702702702703","0.05405405405405406","5.0","3.0","15.0","0.13513513513513514","0.08108108108108109","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","18.0","2.0","36.0","0.4864864864864865","0.05405405405405406","1.0","3.0","3.0","0.02702702702702703","0.08108108108108109","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","2.0","0.0","0.0","0.05405405405405406","0.0","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","1.0","20.0","20.0","0.02702702702702703","0.5405405405405406","19.0","15.0","285.0","0.5135135135135135","0.40540540540540543","0.0","17.0","0.0","0.0","0.4594594594594595","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","3.0","0.0","0.0","0.08108108108108109","0.0","3.0","0.0","0.0","0.08108108108108109","0.0","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","2.0","1.0","2.0","0.05263157894736842","0.02631578947368421","1.0","1.0","1.0","0.02631578947368421","0.02631578947368421","1.0","2.0","2.0","0.02631578947368421","0.05263157894736842","4.0","3.0","12.0","0.10526315789473684","0.07894736842105263","3.0","3.0","9.0","0.07894736842105263","0.07894736842105263","2.0","1.0","2.0","0.05263157894736842","0.02631578947368421","1.0","3.0","3.0","0.02631578947368421","0.07894736842105263","5.0","2.0","10.0","0.13157894736842105","0.05263157894736842","5.0","2.0","10.0","0.13157894736842105","0.05263157894736842","1.0","2.0","2.0","0.02631578947368421","0.05263157894736842","7.0","2.0","14.0","0.18421052631578946","0.05263157894736842","2.0","3.0","6.0","0.05263157894736842","0.07894736842105263","4.0","3.0","12.0","0.10526315789473684","0.07894736842105263","1.0","2.0","2.0","0.02631578947368421","0.05263157894736842","1.0","1.0","1.0","0.02631578947368421","0.02631578947368421","2.0","2.0","4.0","0.05263157894736842","0.05263157894736842","3.0","6.0","18.0","0.07894736842105263","0.15789473684210525","2.0","2.0","4.0","0.05263157894736842","0.05263157894736842","1.0","1.0","1.0","0.02631578947368421","0.02631578947368421","1.0","2.0","2.0","0.02631578947368421","0.05263157894736842","5.0","3.0","15.0","0.13157894736842105","0.07894736842105263","2.0","2.0","4.0","0.05263157894736842","0.05263157894736842","18.0","2.0","36.0","0.47368421052631576","0.05263157894736842","1.0","3.0","3.0","0.02631578947368421","0.07894736842105263","1.0","1.0","1.0","0.02631578947368421","0.02631578947368421","2.0","0.0","0.0","0.05263157894736842","0.0","2.0","2.0","4.0","0.05263157894736842","0.05263157894736842","1.0","1.0","1.0","0.02631578947368421","0.02631578947368421","1.0","1.0","1.0","0.02631578947368421","0.02631578947368421","1.0","21.0","21.0","0.02631578947368421","0.5526315789473685","19.0","15.0","285.0","0.5","0.39473684210526316","0.0","18.0","0.0","0.0","0.47368421052631576","2.0","1.0","2.0","0.05263157894736842","0.02631578947368421","2.0","1.0","2.0","0.05263157894736842","0.02631578947368421","3.0","0.0","0.0","0.07894736842105263","0.0","3.0","1.0","3.0","0.07894736842105263","0.02631578947368421","2.0","1.0","2.0","0.05263157894736842","0.02631578947368421","3.0","0.0","0.0","0.07894736842105263","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
