"release","SIY","SCF","ADCS"
"0","","0.06638714185883997","3.5185185185185186"
"1","","0.05875706214689266","3.466666666666667"
"2","","0.05875706214689266","3.466666666666667"
"3","","0.05875706214689266","3.466666666666667"
"4","","0.05875706214689266","3.466666666666667"
"5","","0.05631940772078266","3.435483870967742"
"6","","0.05504352278545827","3.4126984126984126"
"7","","0.05406746031746032","3.40625"
"8","","0.05406746031746032","3.40625"
"9","","0.05336538461538461","3.4153846153846152"
"10","","0.05336538461538461","3.4153846153846152"
"11","","0.052214452214452214","3.393939393939394"
"12","","0.05133423790140208","3.388059701492537"
"13","","0.05133423790140208","3.388059701492537"
"14","","0.05133423790140208","3.388059701492537"
"15","","0.0504828797190518","3.3823529411764706"
"16","","0.0494458653026428","3.36231884057971"
"17","","0.04675273865414711","3.3194444444444446"
"18","","0.04675273865414711","3.3194444444444446"
"19","","0.04675273865414711","3.3194444444444446"
"20","","0.04522522522522523","3.3466666666666667"
