"release","SIY","SCF","ADCS"
"0","","0.14919354838709678","4.625"
"1","","0.14919354838709678","4.625"
"2","","0.14919354838709678","4.625"
"3","","0.14919354838709678","4.625"
"4","","0.14393939393939395","4.606060606060606"
"5","","0.13814616755793227","4.5588235294117645"
"6","","0.13361344537815126","4.542857142857143"
"7","","0.13361344537815126","4.542857142857143"
"8","","0.12936507936507938","4.527777777777778"
"9","","0.12936507936507938","4.527777777777778"
"10","","0.12462462462462462","4.486486486486487"
"11","","0.11948790896159317","4.421052631578948"
"12","","0.11948790896159317","4.421052631578948"
"13","","0.11605937921727395","4.410256410256411"
"14","","0.11605937921727395","4.410256410256411"
"15","","0.10914634146341463","4.365853658536586"
"16","","0.10914634146341463","4.365853658536586"
"17","","0.10914634146341463","4.365853658536586"
"18","","0.10569105691056911","4.333333333333333"
"19","","0.10188261351052048","4.27906976744186"
"20","","0.09371980676328502","4.217391304347826"
