"release","SIY","SCF","ADCS"
"0","","0.14705882352941177","2.3529411764705883"
"1","","0.14705882352941177","2.3529411764705883"
"2","","0.14705882352941177","2.3529411764705883"
"3","","0.14705882352941177","2.3529411764705883"
"4","","0.14705882352941177","2.3529411764705883"
"5","","0.14052287581699346","2.388888888888889"
"6","","0.13157894736842105","2.3684210526315788"
"7","","0.13157894736842105","2.3684210526315788"
"8","","0.13157894736842105","2.3684210526315788"
"9","","0.12368421052631579","2.35"
"10","","0.11904761904761904","2.380952380952381"
"11","","0.11904761904761904","2.380952380952381"
"12","","0.11904761904761904","2.380952380952381"
"13","","0.11471861471861472","2.409090909090909"
"14","","0.11471861471861472","2.409090909090909"
"15","","0.11471861471861472","2.409090909090909"
"16","","0.11471861471861472","2.409090909090909"
"17","","0.11471861471861472","2.409090909090909"
"18","","0.11067193675889328","2.4347826086956523"
"19","","0.10333333333333333","2.48"
"20","","0.09846153846153846","2.4615384615384617"
