"release","SIY","SCF","ADCS"
"0","","0.125","1.875"
"1","","0.125","1.875"
"2","","0.125","1.875"
"3","","0.125","1.875"
"4","","0.12083333333333333","1.8125"
"5","","0.12083333333333333","1.8125"
"6","","0.12083333333333333","1.8125"
"7","","0.12083333333333333","1.8125"
"8","","0.12083333333333333","1.8125"
"9","","0.12083333333333333","1.8125"
"10","","0.12083333333333333","1.8125"
"11","","0.12083333333333333","1.8125"
"12","","0.12083333333333333","1.8125"
"13","","0.12083333333333333","1.8125"
"14","","0.12083333333333333","1.8125"
"15","","0.12083333333333333","1.8125"
"16","","0.12083333333333333","1.8125"
"17","","0.12083333333333333","1.8125"
"18","","0.12083333333333333","1.8125"
"19","","0.12083333333333333","1.8125"
"20","","0.12083333333333333","1.8125"
