"release","SIY","SCF","ADCS"
"0","","0.22435897435897437","2.6923076923076925"
"1","","0.22435897435897437","2.6923076923076925"
"2","","0.22435897435897437","2.6923076923076925"
"3","","0.22435897435897437","2.6923076923076925"
"4","","0.22435897435897437","2.6923076923076925"
"5","","0.22435897435897437","2.6923076923076925"
"6","","0.22435897435897437","2.6923076923076925"
"7","","0.19047619047619047","2.6666666666666665"
"8","","0.19047619047619047","2.6666666666666665"
"9","","0.19047619047619047","2.6666666666666665"
"10","","0.19047619047619047","2.6666666666666665"
"11","","0.19047619047619047","2.6666666666666665"
"12","","0.17916666666666667","2.6875"
"13","","0.17916666666666667","2.6875"
"14","","0.16911764705882354","2.7058823529411766"
"15","","0.16911764705882354","2.7058823529411766"
"16","","0.16911764705882354","2.7058823529411766"
"17","","0.16911764705882354","2.7058823529411766"
"18","","0.16911764705882354","2.7058823529411766"
"19","","0.16911764705882354","2.7058823529411766"
"20","","0.14210526315789473","2.7"
